ItemId,InvoiceId,ProductId,Description,Price
5462,100462,7724,envisioneer robust experiences,874.51
5463,100463,6494,empower viral supply-chains,2737.58
5464,100464,7843,maximize impactful convergence,1814.87
5465,100465,5999,visualize compelling synergies,3150.62
5466,100466,6949,repurpose compelling e-business,3021.81
5467,100467,1160,disintermediate web-enabled e-markets,4743.31
5468,100468,7644,engage e-business action-items,687.06
5469,100469,540,iterate collaborative architectures,2846.59
5470,100470,0443,whiteboard killer users,3756.98
5471,100471,9979,seize turn-key schemas,1782.80
5472,100472,7718,evolve cross-platform bandwidth,737.53
5473,100473,2491,seize sexy web services,983.64
5474,100474,5585,benchmark value-added infrastructures,1202.88
5475,100475,8534,redefine integrated convergence,4640.10
5476,100476,2749,enhance vertical infomediaries,2146.22
5477,100477,7562,reintermediate B2C solutions,4721.24
5478,100478,718,leverage real-time models,3664.18
5479,100479,315,repurpose cross-media eyeballs,2217.21
5480,100480,7666,strategize 24/365 metrics,4661.32
5481,100481,9726,transform B2C e-commerce,4557.22
5482,100482,7771,facilitate customized methodologies,595.49
5483,100483,5422,repurpose innovative markets,2454.51
5484,100484,9816,brand real-time vortals,2021.53
5485,100485,8047,embrace virtual networks,1122.84
5486,100486,7817,synergize holistic infomediaries,4166.34
5487,100487,7732,empower global architectures,3547.64
5488,100488,5314,synergize bleeding-edge networks,1584.86
5489,100489,8739,architect global schemas,1360.67
5490,100490,3331,extend impactful relationships,3197.64
5491,100491,1629,envisioneer web-enabled eyeballs,1273.09
5492,100492,9649,orchestrate cutting-edge synergies,4817.65
5493,100493,4051,innovate cross-platform niches,797.67
5494,100494,0403,grow customized e-commerce,2080.28
5495,100495,8201,engineer proactive supply-chains,4347.94
5496,100496,9789,seize rich e-business,4230.02
5497,100497,3794,redefine B2C web services,1546.87
5498,100498,3584,monetize seamless initiatives,2961.49
5499,100499,9602,architect web-enabled bandwidth,1466.82
5500,100500,3825,productize vertical vortals,812.24
5501,100501,3825,integrate plug-and-play action-items,4311.39
5502,100502,9029,empower proactive technologies,1103.17
5503,100503,4285,syndicate clicks-and-mortar partnerships,1373.77
5504,100504,6869,deliver distributed vortals,2718.04
5505,100505,6501,integrate efficient communities,2314.61
5506,100506,1139,iterate magnetic content,2564.72
5507,100507,3452,productize global architectures,2855.19
5508,100508,3815,syndicate B2B interfaces,4405.93
5509,100509,7611,expedite mission-critical initiatives,3928.35
5510,100510,7974,transition out-of-the-box eyeballs,4782.60
5511,100511,0121,extend bleeding-edge supply-chains,2805.90
5512,100512,9201,implement dot-com applications,4447.10
5513,100513,631,recontextualize B2C architectures,3764.36
5514,100514,4139,harness vertical mindshare,3455.09
5515,100515,1291,optimize bricks-and-clicks e-services,2196.06
5516,100516,5459,synergize extensible web services,1412.41
5517,100517,2186,redefine next-generation ROI,2280.31
5518,100518,1235,architect visionary metrics,3859.30
5519,100519,3194,leverage 24/7 vortals,759.11
5520,100520,1293,integrate granular channels,1125.59
5521,100521,2699,exploit 24/365 users,621.42
5522,100522,2919,matrix strategic networks,1871.62
5523,100523,0393,aggregate integrated portals,1752.46
5524,100524,8585,reinvent viral synergies,4738.35
5525,100525,4100,target turn-key markets,2715.60
5526,100526,1753,leverage interactive infrastructures,3662.48
5527,100527,301,expedite wireless platforms,4881.89
5528,100528,2107,streamline B2B platforms,3448.62
5529,100529,1754,incubate web-enabled architectures,3269.87
5530,100530,4256,monetize global mindshare,3960.86
5531,100531,2912,utilize bricks-and-clicks systems,3103.64
5532,100532,625,evolve value-added metrics,807.28
5533,100533,7172,strategize compelling infrastructures,3436.25
5534,100534,3798,optimize innovative functionalities,1711.22
5535,100535,3999,brand clicks-and-mortar ROI,1244.85
5536,100536,8948,streamline integrated relationships,1947.32
5537,100537,5794,scale world-class infomediaries,4064.37
5538,100538,5171,engage visionary relationships,3308.85
5539,100539,2099,reintermediate scalable applications,1991.49
5540,100540,8545,innovate plug-and-play infomediaries,1483.61
5541,100541,7309,syndicate dot-com ROI,1606.16
5542,100542,0093,transition cutting-edge bandwidth,3381.09
5543,100543,0031,engineer intuitive deliverables,2090.88
5544,100544,433,leverage transparent initiatives,952.02
5545,100545,8604,iterate end-to-end channels,1782.74
5546,100546,3195,productize end-to-end web services,3604.70
5547,100547,9617,architect innovative deliverables,4503.75
5548,100548,4029,architect seamless interfaces,2048.86
5549,100549,7744,enable interactive e-business,2220.46
5550,100550,1298,implement cutting-edge vortals,3876.07
5551,100551,3201,architect virtual initiatives,1852.44
5552,100552,4104,exploit clicks-and-mortar architectures,3557.04
5553,100553,7849,integrate cross-platform markets,3105.38
5554,100554,3507,reinvent e-business channels,3718.40
5555,100555,3509,synergize interactive synergies,1500.21
5556,100556,042,implement 24/365 web-readiness,4049.52
5557,100557,2241,mesh extensible mindshare,3353.03
5558,100558,8965,revolutionize B2C partnerships,3966.96
5559,100559,1174,embrace scalable interfaces,836.43
5560,100560,7731,revolutionize holistic synergies,3195.85
5561,100561,7741,drive front-end interfaces,4776.36
5562,100562,8875,grow clicks-and-mortar web services,4888.28
5563,100563,4413,matrix cross-platform vortals,3658.00
5564,100564,6901,transform plug-and-play experiences,3748.77
5565,100565,8397,incubate out-of-the-box bandwidth,4925.61
5566,100566,3121,exploit best-of-breed solutions,2312.07
5567,100567,7078,transition magnetic initiatives,1515.98
5568,100568,8095,leverage synergistic supply-chains,2428.43
5569,100569,7064,synthesize bleeding-edge bandwidth,1801.52
5570,100570,9993,engineer viral e-services,776.12
5571,100571,7999,expedite extensible e-tailers,4257.67
5572,100572,5169,repurpose customized action-items,4121.98
5573,100573,8523,innovate back-end infomediaries,1613.05
5574,100574,0032,optimize viral metrics,3956.41
5575,100575,8312,deploy synergistic e-commerce,4981.52
5576,100576,5891,productize sexy markets,2037.40
5577,100577,3932,brand distributed metrics,1592.03
5578,100578,8345,transform value-added functionalities,922.30
5579,100579,4621,iterate next-generation e-commerce,4559.46
5580,100580,5299,empower cross-media interfaces,917.34
5581,100581,1693,expedite compelling metrics,3043.70
5582,100582,8695,disintermediate holistic e-business,3368.34
5583,100583,3861,benchmark granular bandwidth,3671.06
5584,100584,5283,strategize vertical infrastructures,2582.79
5585,100585,1391,productize one-to-one schemas,2657.26
5586,100586,1429,morph intuitive infomediaries,1753.69
5587,100587,8850,deliver interactive mindshare,3393.85
5588,100588,8081,enhance rich experiences,4299.70
5589,100589,5219,visualize wireless users,1614.16
5590,100590,5632,strategize innovative convergence,2451.21
5591,100591,5919,visualize innovative markets,2047.53
5592,100592,8967,extend end-to-end initiatives,958.47
5593,100593,9713,matrix leading-edge deliverables,1829.81
5594,100594,7868,incubate out-of-the-box solutions,4999.43
5595,100595,6497,implement scalable e-services,2491.90
5596,100596,7393,architect dot-com web-readiness,1844.87
5597,100597,8108,generate turn-key infrastructures,902.86
5598,100598,9338,matrix cross-platform e-commerce,1392.46
5599,100599,8204,transition wireless synergies,1605.57
5600,100600,9071,redefine bleeding-edge markets,845.77
5601,100601,7810,recontextualize extensible functionalities,2792.54
5602,100602,2098,synergize clicks-and-mortar channels,4958.65
5603,100603,4499,redefine scalable technologies,2999.33
5604,100604,5759,generate innovative technologies,1322.47
5605,100605,4192,syndicate sticky convergence,1306.95
5606,100606,3609,brand turn-key action-items,3844.54
5607,100607,1809,drive transparent content,4154.53
5608,100608,7011,recontextualize bleeding-edge metrics,4942.12
5609,100609,2759,leverage out-of-the-box niches,3060.51
5610,100610,1761,streamline world-class systems,4842.25
5611,100611,8879,productize seamless users,797.81
5612,100612,7642,deliver extensible portals,4811.97
5613,100613,8671,seize e-business solutions,2610.45
5614,100614,6731,repurpose cross-platform channels,1378.57
5615,100615,5640,enable dynamic platforms,2237.01
5616,100616,4109,disintermediate back-end bandwidth,718.38
5617,100617,6501,synergize sticky portals,2915.19
5618,100618,4576,drive scalable metrics,2825.63
5619,100619,8246,visualize intuitive systems,4956.04
5620,100620,5137,optimize compelling e-services,2996.62
5621,100621,5214,streamline bricks-and-clicks technologies,3951.04
5622,100622,481,innovate global synergies,2035.93
5623,100623,8914,incubate impactful e-services,3580.58
5624,100624,625,disintermediate sexy solutions,3913.55
5625,100625,9035,whiteboard user-centric content,3573.42
5626,100626,9002,scale B2C infrastructures,1100.50
5627,100627,3711,engage web-enabled experiences,3713.45
5628,100628,9721,optimize web-enabled content,2842.71
5629,100629,5122,empower strategic convergence,4519.58
5630,100630,4142,grow customized users,4799.90
5631,100631,8832,mesh cross-platform technologies,3963.66
5632,100632,5831,iterate seamless functionalities,1113.61
5633,100633,8219,syndicate cross-media experiences,569.74
5634,100634,7776,redefine seamless metrics,2414.09
5635,100635,4662,deliver best-of-breed synergies,2359.71
5636,100636,5640,synthesize best-of-breed technologies,726.09
5637,100637,7937,scale user-centric schemas,3903.63
5638,100638,0412,aggregate cutting-edge relationships,3286.45
5639,100639,9618,architect cutting-edge eyeballs,3272.42
5640,100640,7393,drive leading-edge technologies,723.72
5641,100641,6292,deliver plug-and-play e-markets,2027.82
5642,100642,4289,architect scalable infomediaries,1588.21
5643,100643,0751,target world-class synergies,4338.25
5644,100644,7023,deliver web-enabled communities,1724.27
5645,100645,8811,target magnetic markets,2337.44
5646,100646,7802,target end-to-end e-services,1206.93
5647,100647,3943,embrace dot-com technologies,959.13
5648,100648,3554,aggregate revolutionary communities,4861.48
5649,100649,8006,incentivize e-business channels,3910.62
5650,100650,7700,implement customized partnerships,3617.74
5651,100651,3762,extend compelling networks,3082.98
5652,100652,9149,cultivate integrated schemas,1039.76
5653,100653,5014,aggregate synergistic functionalities,3553.41
5654,100654,7783,empower holistic experiences,2716.88
5655,100655,2199,orchestrate extensible technologies,697.37
5656,100656,8097,strategize dynamic vortals,659.55
5657,100657,7611,e-enable extensible bandwidth,2924.17
5658,100658,9095,transform impactful solutions,1674.15
5659,100659,4614,utilize proactive content,3667.82
5660,100660,3142,deploy innovative architectures,3257.87
5661,100661,8198,matrix value-added infomediaries,2433.34
5662,100662,4662,generate front-end e-markets,3787.73
5663,100663,6992,generate one-to-one initiatives,1464.86
5664,100664,7393,envisioneer scalable networks,3797.50
5665,100665,8953,leverage integrated communities,1956.81
5666,100666,7053,exploit distributed infrastructures,2430.53
5667,100667,2756,reintermediate impactful e-commerce,1387.68
5668,100668,643,cultivate efficient bandwidth,1841.05
5669,100669,4832,implement out-of-the-box schemas,3709.85
5670,100670,4864,harness impactful eyeballs,4396.04
5671,100671,8197,extend cross-media platforms,818.73
5672,100672,9074,visualize intuitive portals,3928.03
5673,100673,4881,utilize synergistic synergies,1594.01
5674,100674,4382,whiteboard out-of-the-box technologies,2041.35
5675,100675,7874,aggregate magnetic web-readiness,4828.21
5676,100676,3531,orchestrate compelling networks,4659.01
5677,100677,7359,scale impactful applications,1808.71
5678,100678,2811,expedite one-to-one architectures,4290.91
5679,100679,3712,brand scalable e-tailers,3739.37
5680,100680,3990,seize value-added e-markets,825.92
5681,100681,6449,whiteboard enterprise paradigms,3572.41
5682,100682,8222,maximize wireless schemas,4362.55
5683,100683,8732,brand dot-com interfaces,1155.14
5684,100684,8519,repurpose end-to-end networks,1015.20
5685,100685,8107,reinvent holistic mindshare,4701.21
5686,100686,8403,harness mission-critical convergence,1309.02
5687,100687,9308,whiteboard wireless paradigms,3008.75
5688,100688,7073,utilize revolutionary vortals,4631.78
5689,100689,5842,expedite revolutionary niches,3884.51
5690,100690,7391,visualize compelling interfaces,652.35
5691,100691,066,enhance rich solutions,2725.83
5692,100692,3149,transition scalable bandwidth,3371.03
5693,100693,8964,recontextualize leading-edge metrics,513.80
5694,100694,5992,iterate proactive infrastructures,3373.27
5695,100695,9061,benchmark best-of-breed bandwidth,904.77
5696,100696,7889,reintermediate killer markets,1525.46
5697,100697,0864,benchmark integrated infrastructures,665.12
5698,100698,7091,transition B2C e-tailers,4470.59
5699,100699,0016,enhance out-of-the-box partnerships,2813.17
5700,100700,8906,engage visionary convergence,2039.58
5701,100701,0231,revolutionize next-generation interfaces,2867.86
5702,100702,0101,orchestrate synergistic channels,540.18
5703,100703,7229,brand next-generation architectures,4125.41
5704,100704,9202,productize mission-critical infomediaries,1179.47
5705,100705,4465,enable open-source infomediaries,3030.01
5706,100706,7013,implement leading-edge ROI,4718.70
5707,100707,8071,facilitate open-source eyeballs,1409.86
5708,100708,0871,synthesize customized relationships,3881.09
5709,100709,0864,recontextualize clicks-and-mortar experiences,2186.97
5710,100710,8042,iterate cross-platform synergies,3240.63
